时间,开盘价,最高价,最低价,收盘价,成交量
2026-04-17 12:00:00,7080.5,7083.0,7075.25,7081.25,5375
2026-04-17 14:00:00,7081.5,7087.75,7077.25,7086.5,14846
2026-04-17 16:00:00,7086.5,7093.75,7084.5,7093.0,22370
2026-04-17 18:00:00,7093.0,7102.25,7088.0,7101.0,25686
2026-04-17 20:00:00,7101.25,7147.5,7099.5,7143.5,424913
2026-04-17 22:00:00,7143.5,7175.0,7141.5,7169.0,453450
2026-04-18 00:00:00,7169.25,7185.75,7151.5,7164.5,305363
2026-04-18 02:00:00,7164.75,7166.75,7151.0,7161.25,332592
2026-04-18 04:00:00,7161.5,7166.25,7159.5,7161.5,54039
2026-04-20 06:00:00,7109.75,7116.0,7101.25,7106.5,27086
2026-04-20 08:00:00,7106.75,7126.75,7101.5,7124.5,24112
2026-04-20 10:00:00,7124.5,7124.5,7118.75,7119.25,8962
2026-04-20 12:00:00,7119.25,7121.75,7109.5,7113.75,13417
2026-04-20 14:00:00,7114.0,7116.0,7113.5,7115.75,431
2026-04-20 16:00:00,7161.5,7161.5,7127.0,7128.0,62411
2026-04-20 18:00:00,7128.25,7161.5,7121.0,7129.0,25801
2026-04-20 20:00:00,7129.25,7159.5,7126.75,7156.75,186834
2026-04-20 22:00:00,7157.0,7157.5,7121.5,7136.0,427111
2026-04-21 00:00:00,7136.25,7144.25,7130.25,7137.75,169835
2026-04-21 02:00:00,7137.75,7149.25,7135.0,7148.25,258928
2026-04-21 04:00:00,7148.25,7160.5,7145.0,7152.0,66287
2026-04-21 06:00:00,7150.75,7160.75,7150.0,7155.0,6161
2026-04-21 08:00:00,7155.0,7162.5,7150.0,7158.75,16399
2026-04-21 10:00:00,7158.75,7160.75,7153.5,7156.75,7007
2026-04-21 12:00:00,7158.0,7165.25,7157.0,7160.5,8584
2026-04-21 14:00:00,7160.75,7165.75,7148.0,7158.25,16434
2026-04-21 16:00:00,7158.0,7169.75,7154.5,7168.5,17848
2026-04-21 18:00:00,7168.5,7183.0,7168.0,7175.5,38111
2026-04-21 20:00:00,7175.75,7177.25,7147.0,7167.75,191845
2026-04-21 22:00:00,7167.5,7172.5,7119.25,7126.5,453911
2026-04-22 00:00:00,7126.5,7138.25,7096.75,7116.75,394972
2026-04-22 02:00:00,7116.75,7138.5,7085.0,7100.5,495921
2026-04-22 04:00:00,7100.5,7140.0,7091.75,7122.25,100131
2026-04-22 06:00:00,7125.0,7131.25,7121.25,7131.0,10808
2026-04-22 08:00:00,7131.25,7142.0,7131.25,7139.75,16147
2026-04-22 10:00:00,7139.75,7143.0,7135.5,7136.75,7593
2026-04-22 12:00:00,7137.0,7147.5,7128.5,7141.0,18299
2026-04-22 14:00:00,7141.0,7147.0,7134.0,7142.25,18674
2026-04-22 16:00:00,7142.5,7146.5,7130.0,7138.25,26779
2026-04-22 18:00:00,7138.5,7143.5,7132.75,7142.0,25070
2026-04-22 20:00:00,7142.0,7157.25,7137.5,7152.75,195247
2026-04-22 22:00:00,7152.75,7166.25,7146.25,7154.75,313489
2026-04-23 00:00:00,7155.0,7163.0,7146.5,7158.25,201259
2026-04-23 02:00:00,7158.25,7173.0,7150.0,7170.25,250356
2026-04-23 04:00:00,7170.25,7173.0,7156.0,7164.5,49370
2026-04-23 06:00:00,7163.0,7164.0,7158.25,7162.75,5147
2026-04-23 08:00:00,7162.5,7163.0,7105.5,7141.5,62759
2026-04-23 10:00:00,7141.5,7142.5,7118.75,7126.5,24836
2026-04-23 12:00:00,7127.0,7142.0,7127.0,7138.25,12999
2026-04-23 14:00:00,7138.25,7149.0,7138.25,7145.0,24472
2026-04-23 16:00:00,7145.0,7146.5,7125.75,7135.0,29652
2026-04-23 18:00:00,7135.0,7160.75,7129.0,7158.25,51499
2026-04-23 20:00:00,7158.0,7171.0,7136.25,7159.75,197178
2026-04-23 22:00:00,7159.75,7181.5,7149.0,7168.75,316515
2026-04-24 00:00:00,7168.75,7170.25,7079.25,7123.5,579696
2026-04-24 02:00:00,7123.25,7152.25,7119.0,7142.25,432493
2026-04-24 04:00:00,7142.0,7144.5,7128.75,7132.5,51134
2026-04-24 06:00:00,7143.0,7153.75,7139.75,7153.25,10659
2026-04-24 08:00:00,7153.5,7161.25,7150.5,7156.75,18926
2026-04-24 10:00:00,7156.5,7157.0,7136.25,7139.25,14477
2026-04-24 12:00:00,7141.0,7151.25,7137.0,7150.75,10356
2026-04-24 14:00:00,7151.0,7155.5,7145.0,7153.75,17212
2026-04-24 16:00:00,7153.5,7159.25,7135.5,7143.75,30733
2026-04-24 18:00:00,7143.75,7189.5,7141.5,7171.0,80753
2026-04-24 20:00:00,7171.25,7177.75,7145.0,7154.75,228636
2026-04-24 22:00:00,7154.75,7197.25,7146.5,7193.5,418921
2026-04-25 00:00:00,7193.5,7200.5,7182.75,7192.25,220658
